,0,1,2,3,4,5
1176,SZ_rgQy3gzGlGEa_7p8pPA,One of the top tier breweries in Columbus and the food is excellent as well. Both in the dining room and taproom. Always seasonal and always interesting....,5,2023-06-20 17:44:35,Hq6CY7QEm8IrwVmlvXCv5A,
1177,jD01_hi8ImpqO1xMKDHmXg,Stopped in for brunch because my car was getting worked on down the street. I got an avocado grilled cheese sandwich which was good. I got a coffee that was...,3,2023-03-23 07:27:31,Wu1hrty56b_dZDfLBaXJRg,
1178,eK2e-M7yEyboszXtHjyOvw,Here with kids. It's a great place for families. Food for kids and for kids. Televisions so you can be here to  watch big games. The food is good and the...,4,2023-04-29 16:13:35,5lHapL23ACrE3KcW3GT0ow,
1179,C9Lz0lY8FEJSMtoudhOfkw,We were hungry and driving around looking for a spot to eat.  After eliminating the regular joints we saw this place. The restaurant was nice and seemed to...,4,2023-03-01 08:23:05,z044R1luJTuVtzUGUA9d-A,
1180,DFd5U44WZrtUzoJJdByi0g,I was craving seafood and chose this restaurant because I'd never been here before. We came on a Sunday at around 5 o'clock and it wasn't that busy but got...,5,2023-02-22 13:54:32,l_VcjiRnUc8_g4BKSgQZ3Q,
1181,JcidTUScKu5-uj2XH374Xw,"This meal was ok at best. I take partial blame for not ordering a boil meal...but....
Anyhoo, I ordered the shrimp and chicken Cajun stir fry with steamed...",3,2022-11-10 09:46:04,cAJJC0U8s22Wm3aPROw5SQ,
1182,xsPkFqreeSi4INvt2ddjKA,"Food was amazing! I had striped Bass with a light and robust sauce! Melbac wine that was a nice touch!

Service made it all the better and very...",5,2023-07-15 18:47:36,d8Pf63OQ4YM4phIbHI20PQ,
1183,blwpnVEzzao7VqnckTRV8w,"Beautiful & quick service! Good food for a simple lunch/dinner! Favorite local spots, couldnt ask for anything less!",5,2023-06-04 17:29:09,2HBZ6FGczZKM3IuWHixBYA,
1184,bLXGWmCY1QwAo7_AJf6m_A,We have just recently started working back in our offices one day a week and I am not mad that this little place is just a block or so away! Will definitely...,4,2022-10-28 14:21:06,8t1fy965Qa4H_OqG_-TySw,
1185,_DD01sFhqsCUCXbetEn4Fg,"I noticed this open when we were taking our daughter to school, but it's a bit out of my way. And downtown parking isn't always easy. So, I put off coming...",4,2022-03-04 15:06:02,R1FVpAyl_BtxHBWdau2VLg,
1186,7E7qYrSH5PcNx47IN0ZY4Q,"Dick's Den is an old classic in the heart of the area south of Hudson Street that's now affectionately known as SoHud. Actually, Dick's was there long...",5,2022-05-17 22:54:33,xViPciuEA-kEwbfekl62Fg,
1187,2362HVAX2UU4DMzg3anl1w,You can't beat Dick's Den. It's one of the best places in Ohio to listen to live jazz. The owners take very good care of the musicians. The owners also take...,5,2022-11-29 21:11:35,lo5Pk5wTAAaPKBVZG2VmxA,
1188,EkuiV4N8II6k3i9BbC3ehA,"Over the past 10 years that I've been going to Dick's Den, it's always been a good time. My friends and I mainly have gone for their Tuesday bluegrass...",4,2021-08-02 09:02:18,ksVlKdIA_X_q0HP_ODr0lA,
1189,qv8vzxWSQLRNLQk_BadbRg,The best Chinese restaurant in Columbus! The food is amazing!! I recommend ordering the food to go because the restaurant isn't super roomy. They prepare...,5,2023-05-08 08:08:10,00a0AKe8m4tYBwMxYl99fA,
1190,OLAxYPV6Cgn3iRR6dPHsGw,"First time here was a delicious success. The vibes here are immaculate--perfect for an intimate date night or a fun happy hour with friends. 

From the...",5,2023-05-18 07:59:58,fcn5uh0PvmsNtmsSwwD1Nw,
1191,g5FJfBF4dVNQ_uT1a_EB6g,"I'm updating my review. It's been a long time since i had last been to Moy's. The overall experience was much better than in previous visits. 

For lunch I...",4,2022-12-02 12:51:14,1Iv3fyJSC5qk1zpzhPUdWA,
1192,eJwwoGhks5ZeNNFcnfE9Mw,"I ate at Moy's something like 20-22 years ago because my now brother and law picked it for a family gathering. Fast forward, and he picked this Chinese...",4,2022-06-03 16:23:18,JzP5uJjhZb0Vj8J_bn3mOg,
1193,bN9j79Z0gj13oHvFglmkyQ,"Troy delivered an exceptional experience at Kona Grill! 

Being in the industry for as long as I have myself, I can definitely tell when people genuinely...",5,2023-06-22 19:21:23,ZA3Grt7iYy9jtqy4sJOG3Q,
1194,pzeLz-lbmtH1l209hClE9Q,Food was amazing. Highly recommend. Our waiter Autry was amazing and did really a great job.,5,2023-07-02 14:36:43,EWFqMP3V16xoyGcdype3ig,
1195,IpLqcD1QWDGhghogGR3k_g,"Professional service and delicious food. Our server, Bryson, was outstanding and gave great recommendations. Highly recommend.",5,2023-06-26 18:19:35,Wlou2-anqJHnPNMv8YP9tw,
1196,FD1TXG-kFPYjoUrkFCL1vA,"Great location, and great curb appeal! The shop is so cute! You're hit with sugar and chocolate goodness, through the mask immediately upon entering! They...",5,2021-01-23 10:19:07,ShvyFmkiQAvRL9rS1_DEUg,
1197,ILdSubRZYZ31jnQkBFwPqg,"Super cute store, delicious chocolate and other sweets. I'm really excited to try the hot cocoa bomb later, too.

Service was lovely and COVID-safe, and it...",5,2021-01-23 10:36:34,wnOnjiuZyt-8aI9ucWX_2g,
1198,FwtxEYwCd5lNhu8H_wNpsg,This is quite possibly the closest I've ever been to experiencing Willy Wonka's chocolate factory. Walking though the front door I was literally transported...,5,2021-01-23 05:10:19,Fi08Vxb20sqZ2sxF57g-bg,
1199,5RkMjDQnt-EDQmcdiA8n0A,So I just found this Greek restaurant near where I live.  The service was great. I had the gyro platter with a Greek salad and spanikopita  (spinach pie)...,3,2022-10-07 10:58:07,tiJBjxq3ZcZGXE3Z_y7XyA,
1200,e2wxS52KgLWs9S7QfCup9Q,First time brunch experience here. I've been on a search for the best brunch spots in downtown Columbus. I had eaten here for the first time a few weeks ago...,3,2022-10-30 09:18:44,jBAZ8-IU6y7wt0p0pP8AQQ,
1201,xRtD8bYTQ71D8Zn3lwdwwQ,"If you're a fan in quick, helpful service, with amazing Mexican & Korean food, then this the spot to be. Not only is the food great, but so is the location....",5,2023-06-08 13:36:47,LMsXgQKDCKF4cZg9bF2_qA,
1202,onsWnB9lNl2DeVNXcnAm2Q,"This is now at the gaming cafe in the campus gateway; or maybe they also still have the ghost kitchen on Essex?  

Anyway, we came to play games, and got...",4,2022-10-20 18:04:47,R1FVpAyl_BtxHBWdau2VLg,
1203,rsXPtkqGo6slw_iZrt-90w,Really delicious food. We catered TaKorea for lunch and it was excellent. Highly recommend the birria tacos and KFC!,4,2023-01-18 10:51:29,CtVvrUgFbQr0itTNfCS_WQ,
1204,-HXkTPxDWtXpxosq36BAyQ,"Biking this summer is not cancelled.

In fact, unless one is extra susceptible to the plague, cycling is recommended. To bath in sunshine key in building a...",5,2020-05-08 18:41:58,S6596_Qam-jzPBLs2AJ8tg,
1205,13NohfpDBbpU1xpYAACuPA,"This is a nice greenway trail. We traveled on the sections near the OSU campus, Tuttle Park, and The Wilma H. Schiermeier Olentangy River Wetland Research...",5,2021-10-11 19:23:10,_Kplrc1bDTce2Pw3xRr51A,
1206,izC4jsD2wNdKxClZdsCCBg,"I've been up and down this greenway, riding my bike, and loved every minute.  You can ride from roughly Hills Market to downtown and beyond, alongside the...",5,2015-05-13 08:38:31,R1FVpAyl_BtxHBWdau2VLg,
1207,BBNmKLIjnM5LmYjCW8Dg_g,"My self and my team having been frequenting Bento Go for the past 2 years and it quickly became a favorite. The food is always serve hot and fresh, the...",5,2023-06-07 10:12:22,Ie6_fkAdjYea4wW3pidw3A,
1208,XTN19Q60I_-1o7kgOjoUdg,"Been 3.5 years, and they are still closed inside. 

Why? 

Can't someone enjoy their food outside of their car? 

Why do we have to take it to go? 

That...",1,2023-06-11 14:35:33,va2b8RxCIheeEqKHoML-qA,
1209,j17YAk65R5izSUjtFjI_0Q,"I like the concept of a drive thru hibachi and bento box restaurant. I would come here again, food came out quick, but I would try something different. I...",4,2023-07-07 09:41:03,yguD0RPkytW0wYebIV2W1Q,
1210,Azb-IBdRBzP-cXHLg604lw,"There are so many places to choose from in North Market and we almost didn't try this Indian gem, but as we pondered upon the menu, the wonderful young lady...",5,2023-04-01 07:10:09,EpcZ4N-Pi4Kn3G_MjnLjcw,
1211,iMBQd_-clJ1z3tktnYx0-w,"So I actually really love the food here.  I've had lunch/dinner here multiple times over the years, they are always friendly and the food is consistently...",3,2023-07-04 14:39:12,qn7SBX0zPE0keFJe0V-_9A,
1212,8Jau7lPw6n9HCMtGbLU_xA,"While in Columbus for a volleyball tournament, I always make it a point to visit the North Market. There is a lot of variety here and I love that. While all...",4,2022-05-16 05:25:50,nOr3_aq60yivqgcso_iDMw,
1213,2ntyYsZCVNh2bLoRP6J3Vw,"Kevin is the best server, he's so attentive and knowledgeable, he definitely made the night!  Food as always is incredible.",5,2023-06-30 17:18:10,P-Jgkind7xYqumldD9eX6Q,
1214,s7ursyyapViqRgNj-dyMiA,Larry the bartender is very friendly and welcoming! Good drinks (vodka and whisky-based is what we ordered). A casual fun atmosphere.,5,2023-06-08 20:26:05,mlKXf_4axauxNv6BpPUI9g,
1215,jq2l5FeHJ2vFLHwm0fAbrw,Laid back spot to go grab a drink. Nice patio to sit outside with games to keep you entertained. Can't beat $5 drafts! I did get an espresso martini without...,4,2023-05-29 07:15:11,A2qmDipw9xj26hWtcNyX5g,
1216,Rw_6p9PVz7V_bgz7ldXEbA,"What could be wrong here.  Good beer and great bourbon selection.   I really enjoy there house old fashion.   We like sitting at the bar for more i
One on...",5,2022-12-12 19:05:51,sggT6cYLBIHDWbWvRLWG2Q,
1217,AiUcqMjM-yMcg6ReeB8xMg,"5 stars for the happy hour booze experience!! 

The wine and beer rang up at $10 and I literally asked wait is that enough? The staff said... it's happy...",5,2023-04-03 12:09:07,krALL6hazh46e98NgVUkOA,
1218,yMLYT2g9jP44-va3uPSU5g,"Beside eating at different restaurants, hopping to different coffee shop is another favorite activity of mine. Each coffee shop have their own vibe, variety...",5,2023-03-19 09:47:13,ioSpGJpNQxw7aX1Kb0p2eA,
1219,jZOA2jZB6SXB6xVRO4u3mQ,"In the afternoon, me and my partner stopped by here. I was intending to get the coffee, but I was enticed by the happy hour 1/2 special from 2 pm to 6 pm....",5,2023-02-25 15:36:50,MhAI-GaGSoWfULWxEpr7xA,
1220,3FJ3_pKkD28jqnpP4Sk9yA,Finally made it to Double Happy! Everytime I have decided I wanted to go they seemed to be closed. This little walk-up ice cream shop had a line of people...,5,2023-06-25 05:56:32,rqzcmK4ysvFA_sbgYaSmdg,
1221,5ck4dcgvhbAP2KZrWqhU_Q,So good! I always get their banana jam milkshake! I've also had their happy burger and it's really good! Their strawberry sundae is also so good! Definitely...,5,2023-06-21 15:11:35,SRYX1nbzT5DWAcfS81iTdw,
1222,4Mu6gKGCrIR_ajhrfyS0gw,Refusing service to paying customers. owner is extremely rude and confrontational. he was unhappy that my vehicle was larger than a normal one. parked at...,1,2023-05-11 15:48:01,I86B18v_qFpPJB_a8Nnzqw,
1223,zQ3SfayKltyZMcp2haLWCw,"Cafe de Nook is awesome :) Went here for the first time with my manager to co-work last fall, and I stopped in again at some point this Spring.
It's a...",5,2023-06-09 15:46:25,xViPciuEA-kEwbfekl62Fg,
1224,Z0mc6anWnob-ZSVUKOeStg,"I stopped here looking for some caffeine on a long road trip. I ordered a latte with vanilla and was tempted by the scrumptious looking blueberry muffin, so...",4,2023-03-25 09:19:47,6mK5WEmTbSlt4205NsetGQ,
1225,KidNEzezAAXV70yUTh51wQ,"Amazing staff. Cute interior. I'm a regular and will go out of my way to come here for their coffee, especially the cold brew.",5,2023-07-03 08:10:16,XHyj7XXY_TknvYBWmI92Kw,
1226,nC-0UGQeZY0sO7MKD97nOg,"Nice to have a sushi option downtown! This location is on high street, with the commons on the other side. There are a few tables outside if that's your...",3,2022-08-15 09:36:14,VzF4VA9vSmE8jY3n0zr8qA,
1227,ue0LCMp2Gat8Sf6vs4GWpg,We decided to stop in here after getting our nails done next door and were pleasantly surprised by this spot! The service was friendly and they prepared our...,4,2022-05-27 13:51:52,qTRF42qZ9FnnU34mT_v1uA,
1228,vQSNYVfS088LO6zZcS0nfQ,I've ate at the place a few times now and I have loved everything I tried. It's all made fresh and they have a very large menu and variety of things to...,5,2022-12-01 09:24:17,E3T_694cPpr_tZxCn4wr3A,
1229,veeS5vjym0TxN-C69D-APg,You can create your own bowl or order a signature. I opted for the signature Pokebap which has both tuna and salmon in there along with a bunch of tasty...,4,2023-05-11 09:51:06,krALL6hazh46e98NgVUkOA,
1230,SnIf9NcLvRwnekX8xasp1A,"overall, it tasted good. The bowl was not filled all the way, making the meal not filling enough on its own, which is unfortunate because $15 feels like it...",3,2023-04-25 15:26:35,CYT6DnnJbMa-5VhjLEvIIQ,
1231,g1ZibEXHBSB_2N18yTw4hQ,"A couple nights ago I went to Budd Dairy with my roommates for dinner and drinks. It was a great experience. Budd Dairy has a parking lot in front of it,...",4,2022-10-24 09:05:59,Zvq28G2dycm4NvF6kKArkg,
1232,Qn59W2FeDpD1FvGo1NJItw,Been four times and I'm just not impressed. Had spoiled oysters on two visits. Told staff both times & no correction was made-- was offered another oyster...,3,2023-07-10 18:49:20,famCGikj2acRtZeoipfr7A,
1233,KOjJobXjs5M-F7RdfkSQBw,A Bexley original and always a great lunch. Pizza and sandwiches always delivered with a smile. Seems that most people do carry out but decent dining room....,5,2023-04-27 10:40:51,9f90NOgbJ4rQI77J0-R8WQ,
1234,RRK0_7H8X22joipI9IYxsQ,Schiller Park is a large and lovely park located in picturesque German Village. It is the second oldest park in Columbus. There are nice paved paths for...,5,2021-12-08 19:27:59,_Kplrc1bDTce2Pw3xRr51A,
1235,zrg3MNJFhfIpLnoLBDlXQw,"Easy parking in the park's own lot.

Enjoyed reading the inspirational quotes. They're not a far walk from the parking lot. Walk towards the pond; walk...",4,2022-10-18 13:23:42,bKVoDedXW_B6i4-lL6-YDQ,
1236,8Za-W1-A_BYZ_gtV7bO0Ow,Revisiting Three Bites Bakery for some Lunar New Year special items last week and this time was a success. I went in during the morning hours this time and...,5,2023-02-18 20:05:28,ioSpGJpNQxw7aX1Kb0p2eA,
1237,BdRLT4_reXH-uYwa5Rz_QQ,"There is so much to see and enjoy in this park in the heart of German Village. There are walking paths, tennis courts, a small stage for outdoor...",4,2022-05-29 19:57:15,XA0_SwXp2zFe6A55rUNp5A,
1238,RP6r4d01CmcAGHK8xN5rXA,Super cool spot in the east market. You can bring  food  in from the restaurants and grab a drink. Stopped in on a Friday night and was surprised they had...,5,2023-03-18 20:02:53,WvMUboW453CCOcxrZa9bKw,
1239,KNkguhmhRrBMHks7_yhEJw,"Love the high ceilings, brick walls, and industrial look and feel of this space. Considering East Market is surrounded by the brick houses of Old Towne...",4,2022-12-06 15:49:19,JzP5uJjhZb0Vj8J_bn3mOg,
1240,P5Rn_4baZuukbrJsBSMIfg,This is a very interesting place to visit and somewhat unique.  This is a converted building where there are restaurants and shops through the building and...,5,2022-10-11 10:35:40,cGtyYLQStwUhgxhAd_eBvg,
1241,7tFMwVEYRpBBwJRKobXmqw,"Before I say anything, I must mention that I'm biased to their hot food bar (their chicken and pork is really good!!).

This grocery store is the only one...",4,2023-03-15 20:37:45,VzF4VA9vSmE8jY3n0zr8qA,
1242,VB6pkOJzCeA_ee8RIm4MCQ,Really really good Indian food! My mom is from Kerala so I'm supremely biased. Samosas were chefs kiss. Close to best I've ever had. Salt and pepper shrimp...,5,2023-02-17 21:16:53,zhpJSjIv6aWkSg_ky08lPA,
1243,G7K0JgOucKdbKtSj3MqXFA,I was on the hunt for Carly goodness and Omega hit the spot! Lovely scone and chocolate croissant-ish pastry- it was delicious! I'll definitely be back!,5,2023-05-26 19:20:29,0_phOxpr7sL24FLAGtPIZQ,
1244,O7L0V7EwYHdhuK0WYr9vFA,Hills Market is a bit overpriced and I've run into issues with expired food products that are still on their shelves. The staff need to be a bit more...,3,2023-06-20 11:06:29,HN4cOFmLJ5aKc3vPOC7W9A,
1245,oiQvruR0FrEoKaL2arAwug,I can honestly say that the only time I am disappointed with Omega is when they are closed or they are out of focaccia. The rosemary garlic focaccia bread...,5,2022-06-28 16:47:06,xViPciuEA-kEwbfekl62Fg,
1246,dT7cYYxwByoSu8DxMNgycw,"I absolutely love Studio 35! This is by far the coolest, chillest, best movie theater in the city. The vibes are immaculate, it feels like an old school...",5,2023-03-09 15:05:02,8ye6-7YYMsp0YizCLyrxcA,
1247,9nDhmTr5-1kSEWMMxnJKXA,"Studio 35 is a great spot to meet up with friends or for a date night. They rotate movies often from classics to new releases, and even some special events...",5,2022-12-27 09:03:46,hinrYC95HxT8V2wupp0LvA,
1248,rMgQZRj7EHtFphyqLQBFJg,"The Hills Market has a ton of awesome, unique food selections that we haven't even been able to find living in Chicago. They have a great artisan chocolate...",5,2023-01-01 11:04:44,aLqp_fe64ugZFuwMpsXLiw,
1249,QOfXcQ6g972lZnMiiLUGhg,"Not sure how to feel about this place. Not worth a 5 star but also not worth a 3. The guac is very good, the chips are meh. My burrito was pretty good and I...",4,2023-02-04 08:21:03,lLmW5vaY4UmoZx5qsreGMA,
1250,nfby4OhN3GPju1OYKYjL1w,"Noticed this when I was picking up food for Sweetie, so I stopped in to get something for me. It's like Chipotle, but with a more local feel, and lower...",4,2022-05-06 14:32:51,R1FVpAyl_BtxHBWdau2VLg,
1251,LOvTWkzGar5T_jIo01dFCA,"Glad I swung through this spot! I was unaware of the downtown Columbus restaurant until elite week and the food did not disappoint! 
I got the Barbacoa...",4,2021-05-07 07:01:09,wdz4kK3UbiKcQp3bheGOcQ,
1252,8-mWQQsXkQj7YRxfVgHU8w,"Every time I've been, the food and tea has been excellent. I get full tea service, usually chai, and it's always perfectly brewed. The scones are always...",5,2023-04-22 16:35:53,ccwwK1aiVvD8h7dqyZa8qQ,
1253,3OPqPnOlXgWH5oBowNvK3Q,"I was here for brunch on 02/12 and unfortunately this place really didn't work for us. Walking in at first, the place has a cute cozy vibe. We were seated...",2,2023-02-13 07:42:25,vCTaC-cI5x8F-2-iDCcKdQ,
