,0,1,2,3,4
1266,uSBgnwRY73VdbTg3V-AHJg,"This is an authentic Persian restaurant. I found a missing link of food history while ordering from this place. I have always liked 'Baigan Ka Bharta',...",5,2021-08-20 13:32:51,Cr8vOb0rvm7zYQ3QAlmlQQ
1267,N03X0HR-LyL0u1Y6IaUBmQ,"I have celiac, so I'm always looking for safe gluten free places to eat. Bibibop is 100% gluten free! My sister and I stopped in for lunch. Nice place,...",5,2023-05-17 16:25:06,WnBgXRR3anAkXkQO08izpA
1268,HypS3E5aZBWf3F0b0JTGPA,"Had a chance to get over this way, and a discount for installing their app, so I stopped by for lunch. Friendly service. I like the Korean beef so I got...",4,2023-05-25 11:16:32,R1FVpAyl_BtxHBWdau2VLg
1269,OD2ZYJXsYMw-Kw-aBaeUPg,"This location is always clean and efficient. There's a good bit of seating inside and outside for nice weather days. Bibibop has great flavors - fresh,...",5,2022-08-09 09:14:24,-0gVzzQEfwPC8Y4zqRVm_A
1270,2agmfGqvCSyohcMigcoo-Q,"What a gem of a place! A true dive bar in the age of trendy craft beers and gastro-pubs, if you're looking for a super cheap drink and an old time, almost...",4,2017-07-01 17:48:06,_azUzugZD2Fb3uT6h-GotQ
1271,XlmrTXZo7E2w_gYuUHtlfw,"This bar has a cozy feel, both on the main level and the downstairs area. They have a small patio out back. The inside was pretty clean and the bartenders...",4,2021-11-25 10:29:27,7d-V3Z9QFTpAtCQs5tjQPw
1272,AYIJwls03SAFuDcN3k21YQ,I started going here in the late 90s.  I met my wife there.  It has an old campus feel to it and then somewhere around 2015 these antifa types took it over...,3,2022-11-12 16:05:49,IM_v-EQRv-YXQR2F-CXhug
1273,Exj2d5YFwL9Vsnbhi3pIzQ,"This place is a hidden gem. Small spot tucked away in a neighborhood. Finding parking was a challenge but well worth it. 
Sat at the bar. Bartender was...",5,2023-05-31 18:15:26,6d_3ng-SIDGTPNoCuyXOHg
1274,6T4mT7QPr82m26Xs5jqnRw,"Hands down the best Italian we've had in Ohio! The atmosphere, the food, and service was impeccable! This is definitely a hidden gem near OSU, and can be...",5,2023-05-23 16:19:48,wm9XY2rRinahjskTbTDbwA
1275,Neb7v3qFh31KRXhpQdvgZA,"I know a lot of people in Cbus are missing Neighbor's Deli. Frenchi's won't match the size of those Neighbor's sandwiches, but they will match - and even...",5,2023-07-16 20:53:45,uiRUGoxYe3OYU5vrpsJJQw
1276,tykw1GNEPniZj0ghxzGuQA,"Ordered Le Eiffel Tower, a gyro and the croque monsier 
Unfrenchness aside (no French bread, no Dijon or brown mustard), if I evaluate it as a sandwich shop...",3,2023-05-26 13:51:45,NykAD2RfE0uugTkavExZoQ
1277,3Bn19k7u7y-SX2OdmxEbnQ,Let me tell you! I rarely start a review by saying... GET THERE! That's it... just get there! You will NOT find an authentic deli like this... fresh...,5,2023-05-24 10:25:26,t7JsArnlQQXGcKaWhZ8aAw
1278,QZovuOOa76MeeMQRcrK6gQ,"Service is  very nice, pizza is so delicious and they have Chicago, Detroit and NY style. We ordered just before closing on a Thursday. They close at 9:30....",5,2023-07-06 18:27:57,E0VomGbwuw6UA6sgET43Yg
1279,Aas_EoANcuiZ2IhbcXVozg,"The Brassica on N High is one of my favorite quick workday lunch spots! It's in such a convenient location, and has ample intimate seating inside which...",5,2023-06-02 10:46:38,dKZxJsoJXwI4idR--yj9GA
1280,J9YwXMeRDuUdWjs6n4qmFQ,I'm so glad i gave Anthony's Pizzeria a try because I was thoroughly impressed. This was an amazing pizza and it really surprised me just how good it was....,5,2023-06-24 15:25:34,XADkiKLFCM1HMfbGwF5HOw
1281,w3bbOkIzi1mcguxaRyBQ9Q,"We had a variety of dishes - from the fix menu (one of us) to the open cart. Every single entree was outstanding. The crème brûlée was divine! 
And the...",5,2023-07-14 19:07:53,KVgCU2ig5bl4l7OUswLHbg
1282,qp9g4iJ_fBzDffv5Toz1EA,"I know the Gelati combination is kind of polarizing in the Midwest, but I'm a fan.  Rita's is like a grown up version of those ice cream filled popsicles...",5,2022-04-27 09:42:21,qn7SBX0zPE0keFJe0V-_9A
1283,TRbg3i1i8Z9RY3ukL5f4AA,"Great place to have fun if you like retro video games & alcohol. They do not sell food, but you can bring your own food in.  They have many bars within the...",5,2023-02-25 11:44:18,LCpe4mhuGIcIjkZSutgB7Q
1284,USn5un950vDQ-G9usvE_gw,We visited as an afterthought because we were in the area and thought duckpin bowling would be fun.  I thought it was early enough on Sat night that there...,4,2022-12-20 07:26:01,wZ0KFPTp1263hDl2M0gXGg
1285,rPVh-ZoXxUwJUKmUkQvcFA,"Food: to summarize, it's overpriced Indian food. The pav bhaji that came with the hyderabadi keema was actually nice and buttery. The hyderabadi keema was a...",3,2023-06-24 20:00:29,7WlFAvpg3yExd2ufqOogCA
1286,EZsc5C21N3WnevFGkQ7b6A,"Love this location, looks like the biggest one in the area. Ive been to 2 locations in Columbus so far and by far this one looks like the biggest. 

Overall...",5,2022-10-01 09:18:22,pyHRcN4euY3mcKNgqabOgg
1287,YPop2E1CKmhZ9izMJ2W5Kg,"A quick visit as we crammed it into wedding guest festivities. Loved the ambiance, server was great even though she was so busy. Get the sausage sampler and...",5,2023-07-13 16:32:15,oY6wVodFfVYejotbyrLsng
1288,6pyOkJv5g08s-x9buL_Rlw,"I absolutely love red brick and used to frequent it all the time. With the weather getting warmer, I decided to check back in since it had been a...",5,2023-04-24 08:46:52,6bGJHNSihkM3V2ZMs1oKtw
1289,3I5GH3AB3QtjldKzPzcmFA,"Came in on a Wednesday evening for dinner.  Service was fast and friendly, food was good.  Started with the crispy Brussel sprouts, which were outstanding!...",4,2023-03-23 13:19:16,VKP1tppEwu9m4JUmubRCFQ
1290,121bK3xMBAJVjbSsnDcsEQ,"This is a small, well taken care of establishment. With an awesome comic themed embellished wall and well thought out decor. The pizza was phenomenal but we...",4,2023-07-15 15:57:04,1jHM0RiWtiXDFgmDVGJkoA
1291,mspnAsMnvTvwFSc8_k6JHA,I loved it here just amazing iit tasted amazing The presentation was just beautiful and the staff was just very sweet and welcoming ( side question for the...,5,2023-04-17 13:57:55,jFWogIwbeN_pqxYumY_9Xw
1292,Zbs9YDYvxBQtN2ORSoA3zg,"Good but not great! The menu is huge and that was overwhelming! Parking is a little tough because do the area it is in. I caught it at a not so busy time,...",3,2023-06-27 16:13:44,PXXqDERpNeXG-kelehl_ug
1293,XTX8l2ABSrEKfzZM9ViRRQ,"You can add this place to your own list of desserts places. I totally have loved their huge selection of items to order from, that makes me want to come...",4,2023-04-02 20:31:44,KY41YqNYjgUeguqYOooU7Q
1294,iSGaBsvIOjR7Vk5xxq8P7Q,"We ordered tonight Singapore noodles absolutely delicious, Honey walnut chicken again delicious followed by the House Fried Rice which was incredibly...",5,2023-02-20 16:30:31,cg4J_rfAtzS-nyAiqp5gcA
1295,ccdT2zoFvA4mmNUtchJnQw,First time here. Our carry out was ready when we arrived. No inside dining yet. Yelp has a free egg roll when you check in but I didn't realize that until I...,5,2021-07-09 18:13:10,fNzgaewYge8DK2qtTPZzog
1296,61qofnmC3861wv63M5rxZQ,"Not sure why it took me so long to get here, but I'm regretting that.  It's definitely out of my way, but it gets good reviews and intrigued me from the...",4,2020-12-15 07:48:31,R1FVpAyl_BtxHBWdau2VLg
1297,DRnEpqkP8LssWHtAG-xqPQ,"First time here and it was a pretty cool experience and place! There's not a ton of parking, but there's a decent amount. I'm sure on their busy days, their...",4,2023-06-07 20:53:10,phVxV8w5vEpCET6ugBBsAQ
1298,tB_aBiDAs-0eTgpc1cwQYQ,"Maybe I just had too many expectations going in? 

I envisioned a fun 50s throwback diner with thick, juicy burgers.  The atmosphere and the food were  not...",3,2023-04-08 19:01:54,XA0_SwXp2zFe6A55rUNp5A
1299,VaUNWg-hLvBUAG1T1Q7Alg,"I've been to Ritzy's countless times at this point so it's time for an updated review. My hubby loves their burgers, but they are not for me. They are SO...",3,2023-06-24 09:42:24,xJqn4qhNXY9sk8xyeOXteA
1300,GTMKCxAuqdchGAI6L8PAyA,"Great staff and awesome beer. Clean tables and a great time!

Next time I make it out to Ohio this will be a priority stop!",5,2023-02-14 18:53:59,tHfDRX373zjS9EalXp925g
1301,9TFyt9E_J1_-_VuT2B6ncg,"Overall I thought the food and drinks were very good! But honestly, the best part of Goodale Station is the beautiful interior and view. 

A girl had a...",4,2023-06-20 19:24:29,VdelRZAwkgvKEhiQewpFQA
1302,m-kBtxiyBYClTYNgET889w,"We had been wanting to try Goodale Station for a while, after seeing some cool photos. It is located on the top floor of the Canopy Hilton hotel, and the...",5,2023-06-11 14:10:53,7d-V3Z9QFTpAtCQs5tjQPw
1303,nFHk5DNReGUw1yMlZkTzJw,"This is the best Surprise of OSU. You get a free hour of entertainment every Tuesday and Thursday. Just go to the bar, and tell them you'd like a table,...",5,2021-09-09 19:13:04,4wR1Ne8v4IAiccycMvWvlQ
1304,TY5W39XmJZIrQSui_A9ppg,This is a great business. Super dog friendly I bring my dog here all the time and they have treats and you can ask for a water bowl for your dog. Plenty of...,4,2022-07-07 19:27:29,jDyCXwJGYx5VvPecn3iKzg
1305,XZRqrHDpEP5hFemtq_v90A,Their menu is super diverse and it has their own take on the classic menu items. This place have a welcoming atmosphere and enjoy the street view from the...,4,2023-06-19 07:22:23,ioSpGJpNQxw7aX1Kb0p2eA
1306,cnXLPv-2fcTZW7Dqwf7nOg,"My friends have come here a lot for brunch since they live nearby. 

It's a cute space! Really well-decorated. There's also outdoor and indoor seating....",4,2023-05-19 18:49:20,0PCM8QMFWatpzBMRUVOVbQ
1307,q4bHo2WKi4Kq0bA4On82TA,Thank you Shiloh! So informative friendly and welcoming. Sat at the bar and everything coming out of the kitchen looks fresh and amazing. Found a bar seat...,5,2023-06-09 16:09:37,vYeM8xT_2LYfGUcwjRHDJQ
1308,FY1NAXQeQ2Bq5LcT_TQKLA,I wish I could say better things about this restaurant. Is not the best or the worst is just an average Italian place. We ordered the Fra Diábolo pasta and...,4,2023-05-22 13:12:30,D_FMAKXL6L9UfBddXpCZbg
1309,0NBQLNENhFpUHRAPR3lXjg,"We like to get carry out from here once in a while. It's close to home and the food and the service have been consistently good most of the time.

Yesterday...",3,2023-07-08 04:58:53,1u6wI_O_3Ff65msvDPvO6w
1310,pdcLlC2XwJhYhwhk4HE85w,"Hayden road location  Bravo Italian restaurant 
waitress rude manger rude and the pasta was cold and dry it wasn't cooked right when we asked why it's cold...",1,2023-02-17 08:38:26,IJYi65A-VrKbgQ5Bc0Y5zw
1311,I81mNQ_Z-aP0DtDG5K4Pag,"Overall, Piada is a great fast casual chain. I've been to 3 of the locations in Columbus and the one in Easton is pretty fantastic. The fast casual assembly...",4,2023-02-12 08:21:09,HMUuU46G24svGK6I2klVZQ
1312,j8Euv2DkfnfhJgtWod9Yng,I love this location Food always great! Staff always friendly! Dining room clean! Chef grayson 10million stars! I do not know what that store would do...,5,2023-07-10 15:18:31,JesG00mZCkJXiZtdYz-lCg
1313,uTJWJQc8voOhu3aEifpQ0g,"The food was excellent, so was the service. The ambiance was ""interesting"" as the restaurant shares a space with an ax throwing business.",5,2023-07-08 17:24:08,ePK8fP7FKfXxDjAwR7Z4Lg
1314,MuMdxkLeLbrXpOVZUbC-7A,"The food was food, it's that simple. Their NY style rice over chicken and their butter chicken was exceptional. It's the perfect take away restaurant....",3,2023-05-05 10:04:38,hi4bNYVTLDMm7V4hmqUWAA
1315,EXI_wow7ykJGrm7AAplwAQ,Got takeout. Very good Indian food - the tikka masala was excellent but the naan was a little hard. Overall I would recommend but more of a take out place.,4,2023-06-10 16:05:42,osoyeE0BTHvlCd8JOhvrBg
1316,UoLmKYOk0ObqwkSyvpPxfw,From out of town and this is BY FAR the best Italian food I have eaten that isn't my grandmas!! I was in the area for 1 week and ate food from Pastaria...,5,2023-05-15 20:00:38,V_ZjmLXc4aoRiRLkUSID3g
1317,CsHAhJ-b0Z7DF93H3NJR_A,"By far the best Italian food in Columbus, probably all of Ohio, maybe even the country?! simple but delicious should be the slogan. They have what seems...",5,2023-05-13 17:03:36,lkEvHQnYdrBNnjpTxjLxvw
1318,DUgBSmh2Y8kAWtnChCMCWQ,Everything I've tried here has been amazing!! There hasn't been a sauce I haven't loved. You have to try the spinach and prosciutto! The tiramisu is the...,5,2023-05-21 09:15:46,JIs9PGcwJNQbDmkk0pVYLw
1319,RMBsmvZFkhuKferHPNTbog,"Absolutely Phenomenal!!! 

I am a big fan of their food truck but if I'm being perfectly honest, I'm not a huge fan of food trucks in general. I don't like...",5,2018-12-05 18:38:38,hWsAVahbGFPzeifdNV2WYQ
1320,g0UYJyTmYrixZWX95ZGz_g,My family and I enjoyed a casual dinner together here recently. The staff was friendly and helpful since it was our first time. I liked that you could just...,4,2023-01-09 16:44:21,rey3L47e4d6aBPnmM8pUrQ
1321,tVEtGa0ytZ0pN_ADRhJiHA,"As a Miami, FL native, I'm always excited when I see a Latin American restaurant in Columbus. I stopped into Barroluco on a Saturday evening to try it out....",4,2022-01-28 23:43:50,6AHCQsJF5RUQoiSh6jGl7A
1322,lBeOTNMLfNwndLit8dbk8g,Came by on a Thursday evening to grab some food. Servers were not coming around at that time to take orders so we ordered at the bar. The food came out...,4,2023-03-23 10:48:28,jKjvxNE3JI0BugGOhFNQEw
1323,VqfNXpTK-a1vBteRg_Mlyw,"If you're looking for the quintessential neighborhood bar, this is it! So lucky it's my ""local"" as I live in the neighborhood. TBH I don't drink much so my...",5,2023-01-05 13:53:46,cb5Ag92-PHiMqZ6cgZacPw
1324,CHYfqHeZ9AMgs55i09sNFg,"1. The help is terrible.  They're judgmental, snide, and can't see past their own navel.  
2.The atmosphere is alright.  If you like college bar where every...",2,2022-08-06 21:39:25,JFXupPixhhkJmlHlFQTPjA
1325,ong4DsSYB2tOiTdQtkVT8g,"Made a reservation to celebrate graduation. Great sophisticated atmosphere that's not overwhelming. We enjoyed a bottle of wine, soup and salad, and...",5,2023-05-04 17:09:51,g4i5YkOaQd4GHqE4J-dmiw
1326,J8AM9yKWGld7GzF7mVjb3w,"Just like the previous Yelper, I'm suprised to see the low reviews. We came here with our friends and their toddler. The service was very accommodating; our...",4,2022-12-31 13:56:24,GVPfX3H7AcCimpb8TccvEw
1327,V2H8QOD99sXq9bOOTqqXEQ,"My fiancé and I came here for a nice dinner before going to see Hamilton. For our appetizer we had the fritto misto with calamari, shrimp, leeks, zucchini...",4,2022-10-25 15:41:46,SdMVWxstaq8vML3EBenfAQ
1328,WYcSZ3wiLCgg4p6JDvU9gQ,"Wow.   A little history/context.   Back in the day, my parents would stop and get me Arthur Treachers for some fish and chips.   I only remember that it did...",5,2023-07-07 11:26:02,JgOcyMF1lTwSVCarSZrrrA
1329,TcFKdeWXQOzjgKuN1wc4CA,"Everyday on my way home I would pass this joint. I never had the courage to stop in by music until a couple of days ago. 
Coming from Los Angeles,...",5,2023-05-05 08:50:15,WZBtGqk9tPeks7prW3WbiQ
1330,RyNzDHNcKpmndcdo4pit_A,Reminds me of Arthur Treacher's. Good food with great service. My kids love their fish even though that aren't particularly fond of seafood.,5,2023-06-28 11:21:19,H6yNYAsTk_rbgDaJFnBHPQ
1331,4uW688R-7d9WPxJfdiUO-A,The Bangkok grocery and restaurant is now only a grocery store with a carry out only restaurant that close by 6P. I guess Covid changed the restaurant to...,5,2023-05-17 13:58:54,1Iv3fyJSC5qk1zpzhPUdWA
1332,1Hp1UUZJnlsmKFxpNfm_oA,I have only found one great Thai restaurant since moving to Columbus. I was hoping to make it two after reading all of the reviews. It is a bit out of the...,3,2022-07-03 13:27:24,XA0_SwXp2zFe6A55rUNp5A
1333,Iksb-wuM1RrRUhdXV3ldaA,Passing back through Columbus on my way back to Memphis I figured I'd check out the Thai cuisine close to Interstate 71. This was the highest rated. I won't...,4,2022-12-10 10:38:24,f8yT1cxziBeh5k9gbn3aMw
1334,q1SYaBZlN7aLnESHZGOMLg,"Visited Bottom's Up Coffee in Franklinton this morning. We got:

? Rainy Day Coffee: drip coffee with cotton candy hanging over it! This is one of the more...",5,2023-04-02 13:20:42,8tBi3-rjn507k8e3zG2sbg
1335,Pp5DIubdUQblKqJ0hntwNg,This little gem of a coffee shop in the Franklinton area has plenty of spots to chat with a friend and enjoy a beverage. They also have a few private rooms...,4,2023-02-25 07:20:21,7d-V3Z9QFTpAtCQs5tjQPw
1336,a8ltJzribX8n6iYBHgFsqw,"Absolutely the best coffee I have in a long time. The service was great, the atmosphere was welcoming and very spacious. My food was delicious -- I would...",5,2023-07-14 21:54:01,xag53BexIR2TcW4CfInSow
1337,NQiWiYjK2-vOm2GzM_duXQ,"I ate here for the first time, with my wife, this past Saturday. There was an event nearby with some food trucks but none of the food there was really what...",5,2023-05-31 06:07:09,1u6wI_O_3Ff65msvDPvO6w
1338,KdOkWjgmCERKHLrZIWyxgA,"I visited the Rich Street location of Yellow Brick Pizza and was treated to some of the best pizza I've had in years. I had the Coronation, which was...",5,2023-04-03 08:29:42,-LtWyp-YDd7NvogWnM4eHw
1339,H-SqJsdWB_f2Qz0ccYuF2A,Yellow Brick have quite a lot of pizza options from their regular menu. But I love more on their specialty flavor that usually rotate every couple weeks....,4,2023-03-19 09:45:09,ioSpGJpNQxw7aX1Kb0p2eA
1340,9J82WfsHwjKE4uJkWPRKWQ,"Wow! If you love chocolate, wine or coffee this is a must. What a fabulously unique selection and a great staff. If your looking for a gift this is a great...",5,2023-06-06 04:33:44,cURbrMFxfGtkvAh3rCV-Fw
1341,u7zqSbQKXBi6hpP8X13Q2w,"Great Winans location! The store is sleek, with nice seating and outlets for those wanting to hang out with their coffee. They have some very nice displays...",5,2022-12-12 19:09:14,_Kplrc1bDTce2Pw3xRr51A
1342,ylsOJgW4vXnHQExSeaxbvg,"First time visiting and I was looking forward to it, however I won't be returning anytime soon.

The store looks nice and looks like a good place to study....",2,2022-12-29 21:19:56,wrXcvm8QlzpwwdrMUnkL9A
